Label,Area,Remove
H41-M01,2540587.002,FALSE
H41-M01,2510178.238,FALSE
H41-M01,2776739.151,FALSE
H41-M02,2757894.092,FALSE
H41-M02,2732506.366,FALSE
H41-M02,2677220.49,FALSE
H41-M02,2651808.935,FALSE
H41-M02,2623391.566,FALSE
H41-M02,2753570.894,FALSE
H41-M03,2740094.089,FALSE
H41-M03,2616140.848,FALSE
H41-M03,2615160.469,FALSE
H41-M03,2561297.504,FALSE
H41-M03,2664053.458,FALSE
H41-M03,2783149.058,FALSE
H41-M04,2880009.123,FALSE
H41-M04,2567795.918,FALSE
H41-M04,2658269.904,FALSE
H41-M04,2487673.779,FALSE
H41-M04,2666776.732,FALSE
H41-M04,2743910.077,FALSE
H41-M05,2788789.641,FALSE
H41-M05,2688300.813,FALSE
H41-M05,2629474.68,FALSE
H41-M05,2631636.279,FALSE
H41-M05,2603198.486,FALSE
H41-M05,2634597.84,FALSE
H41-M06,2731934.478,FALSE
H41-M06,2622448.632,FALSE
H41-M06,2657282.717,FALSE
H41-M06,2549056.385,FALSE
H41-M06,2681890.906,FALSE
H41-M06,2742024.21,FALSE
H41-M07,2689631.813,FALSE
H41-M07,2758714.478,FALSE
H41-M07,2680124.181,FALSE
H41-M07,2623633.257,FALSE
H41-M07,2672597.732,FALSE
H41-M07,2841488.406,FALSE
H41-M08,2636361.161,FALSE
H41-M08,2627697.744,FALSE
H41-M08,2661091.897,FALSE
H41-M08,2536137.852,FALSE
H41-M08,2665384.458,FALSE
H41-M08,2685056.712,FALSE
H41-M09,2854294.604,FALSE
H41-M09,2534347.299,FALSE
H41-M09,2512036.873,FALSE
H41-M09,2482499.557,FALSE
H41-M09,2586348.225,FALSE
H41-M09,2782396.754,FALSE
H41-M10,2707765.417,FALSE
H41-M10,2662119.933,FALSE
H41-M10,2577824.376,FALSE
H41-M10,2718787.871,FALSE
H41-M10,2618850.506,FALSE
H41-M10,2708926.213,FALSE
H41-M11,2738623.521,FALSE
H41-M11,2593701.066,FALSE
H41-M11,2614517.095,FALSE
H41-M11,2683432.96,FALSE
H41-M11,2691490.448,FALSE
H41-M12,2608280.797,FALSE
H41-M12,2635513.541,FALSE
H41-M12,2588428.126,FALSE
H41-M12,2589503.819,FALSE
H41-M12,2748771.122,FALSE
H41-M12,2653034.409,FALSE
H41-M13,2692259.773,FALSE
H41-M13,2744897.264,FALSE
H41-M13,2583686.224,FALSE
H41-M13,2523937.583,FALSE
H41-M14,2774199.698,FALSE
H41-M14,2798048.774,FALSE
H41-M14,2649061.832,FALSE
H41-M14,2762550.891,FALSE
H41-M15,2778812.244,FALSE
H41-M15,2661973.557,FALSE
H41-M15,2613220.136,FALSE
H41-M15,2736645.743,FALSE
H41-M16,2912872.238,FALSE
H41-M16,2868135.646,FALSE
H41-M16,2620382.348,FALSE
H41-M16,2724496.535,FALSE
H41-M17,2877408.396,FALSE
H41-M17,2726556.011,FALSE
H41-M17,2780425.784,FALSE
H41-M18,2678956.577,FALSE
H41-M18,2623027.328,FALSE
H41-M19,2807917.24,FALSE
H41-M19,2587910.704,FALSE
H41-M20,2721443.063,FALSE
H41-M20,2553202.571,FALSE
H41-M21,2659529.418,FALSE
H41-M21,2574757.288,FALSE
H41-M22,2549287.864,FALSE
H41-M22,2678575.319,FALSE
H41-M23,2594521.453,FALSE
H41-M23,2710434.226,FALSE
H41-M24,2589354.039,FALSE
H41-M24,2652622.513,FALSE
H41-M25,2559796.299,FALSE
H41-M25,2673969.581,FALSE
H41-M26,2592928.337,FALSE
H41-M26,2559040.59,FALSE
H41-M27,2723727.21,FALSE
H41-M27,2628017.729,FALSE
H41-M28,2653783.309,FALSE
H41-M28,2597751.937,FALSE
H41-M29,2743508.394,FALSE
H41-M30,2621978.867,FALSE
H41-M31,2486431.285,FALSE
H41-M32,2629842.322,FALSE
H41-M33,2652142.536,FALSE
H41-M34,2603164.445,FALSE
H41-M35,2570488.555,FALSE
H41-M36,2626094.416,FALSE
H41-M37,2662443.322,FALSE
H41-M38,2701100.203,FALSE
H41-M39,2731914.053,FALSE
H41-M40,2471422.639,FALSE
H41-M41,2629147.887,FALSE
H41-M42,2604229.926,FALSE
H41-M43,2691973.829,FALSE
H41-M44,2719172.533,FALSE
H41-M45,2614813.251,FALSE
H41-M46,2593990.414,FALSE
H41-MA01,2496776.324,FALSE
H41-MA02,2537349.709,FALSE
H41-MA03,2626935.227,FALSE
H41-MA04,2596254.136,FALSE
H45-F01,2953581.787,FALSE
H45-F02,3170545.063,FALSE
H45-F03,3263844.447,FALSE
H45-F04,3166916.3,FALSE
H45-F05,2962885.173,FALSE
H45-F06,3298113.452,FALSE
H45-F07,3127878.161,FALSE
H45-F08,3132728.993,FALSE
H45-F09,3188345.066,FALSE
H45-F10,2978026.579,FALSE
H45-F11,3198213.532,FALSE
H45-F12,3160414.482,FALSE
H45-F13,3143632.303,FALSE
H45-F14,3148541.006,FALSE
H45-F15,2990039.624,FALSE
H45-F16,3073283.316,FALSE
H45-F17,3048351.738,FALSE
H45-F18,3105040.1,FALSE
H45-F19,3337546.466,FALSE
H45-F20,3156166.174,FALSE
H45-F21,2960594.218,FALSE
H45-F22,3101367.084,FALSE
H45-F23,3247698.833,FALSE
H45-F24,3193543.116,FALSE
H45-F25,3240386.841,FALSE
H45-F26,3043089.01,FALSE
H45-F27,3113737.558,FALSE
H45-F28,2943410.357,FALSE
H45-F29,2960560.178,FALSE
H45-F30,3112287.414,FALSE
H45-F31,2946147.247,FALSE
H45-F32,3251940.333,FALSE
H45-F33,3209280.239,FALSE
H45-F34,2950303.645,FALSE
H45-F35,2890939.666,FALSE
H45-F36,3281474.245,FALSE
H45-F37,3280990.863,FALSE
H45-F38,2853722.716,FALSE
H45-F39,3140075.026,FALSE
H45-F40,2993961.139,FALSE
H45-F42,2555442.464,FALSE
H45-F43,2688225.923,FALSE
H45-F44,2809571.629,FALSE
H45-F45,3587144.783,FALSE
H45-F46,3286308.057,FALSE
H45-F47,3242793.535,FALSE
H45-F48,3104454.596,FALSE
H45-F49,3358849.28,FALSE
H45-F50,3186169.851,FALSE
H45-F51,3335936.33,FALSE
H45-F52,3128048.365,FALSE
H45-F53,3135751.828,FALSE
H45-M01,2636926.24,FALSE
H45-M02,2551429.038,FALSE
H45-M03,2644319.93,FALSE
H45-M04,2723785.079,FALSE
H45-M05,2657994.172,FALSE
H45-M06,2446031.508,FALSE
H45-M07,2779152.653,FALSE
H45-M08,2682976.811,FALSE
H45-M09,2592104.547,FALSE
H45-M10,3092206.669,FALSE
H45-M11,2805313.108,FALSE
H45-M12,2777178.279,FALSE
H45-M13,2712326.902,FALSE
H45-M14,2620600.21,FALSE
H45-M15,2559792.895,FALSE
H45-M16,2356091.965,FALSE
H45-M17,2618343.296,FALSE
H45-M18,2745343.201,FALSE
H45-M19,2679899.511,FALSE
H45-M20,2686643.02,FALSE
H45-M21,2788571.779,FALSE
H45-M22,2632201.359,FALSE
H45-M23,2667338.408,FALSE
H45-M24,2783411.174,FALSE
H45-M25,2647145.328,FALSE
H45-M26,2724602.062,FALSE
H45-M27,2717140.289,FALSE
H45-M28,2539565.774,FALSE
H45-M29,2602476.818,FALSE
H45-M30,2589428.929,FALSE
H45-M31,2667035.443,FALSE
H45-M32,2643693.577,FALSE
H45-M33,2899633.72,FALSE
H45-M34,2834819.787,FALSE
H45-M35,2626251.004,FALSE
H45-M36,2809942.675,FALSE
H45-M37,2632054.983,FALSE
H45-M38,2663927.506,FALSE
H45-M40,2766295.394,FALSE
H45-M41,2624065.576,FALSE
H45-M42,2541519.723,FALSE
H45-M43,2544413.202,FALSE
H45-M44,2603436.772,FALSE
H45-M45,2681856.865,FALSE
H45-M46,2639169.537,FALSE
H45-M47,2558945.276,FALSE
H45-M48,2690622.404,FALSE
H45-M49,2899623.507,FALSE
H45-M50,2619561.961,FALSE
H45-M52,2993072.671,FALSE
H45-M53,2840031.454,FALSE
H45-M54,2571829.768,FALSE
H46-F01,2988565.651,FALSE
H46-F01,3137007.938,FALSE
H46-F02,3381823.505,FALSE
H46-F03,3147792.105,FALSE
H46-F03,3414577.688,FALSE
H46-F04,3279843.684,FALSE
H46-F05,3307134.298,FALSE
H46-F05,3520012.663,FALSE
H46-F06,3319099.685,FALSE
H46-F07,3400164.758,FALSE
H46-F08,3357208.508,FALSE
H46-F09,3270305.415,FALSE
H46-F09,3352881.905,FALSE
H46-F10,3261127.98,FALSE
H46-F11,3286992.28,FALSE
H46-F12,3158559.252,FALSE
H46-F13,3241728.054,FALSE
H46-F14,3221926.444,FALSE
H46-F15,3208003.704,FALSE
H46-F16,3211217.168,FALSE
H46-F17,3395201.59,FALSE
H46-F18,3230926.866,FALSE
H46-F19,3179729.307,FALSE
H46-F20,3254905.298,FALSE
H46-F21,3208361.133,FALSE
H46-F22,2804931.85,FALSE
H46-F23,3050938.849,FALSE
H46-F24,3021374.3,FALSE
H46-F26,2963058.782,FALSE
H46-F27,3075741.071,FALSE
H46-F28,2466091.829,FALSE
H46-F29,3054560.804,FALSE
H46-F30,2816536.403,FALSE
H46-F31,3132739.206,FALSE
H46-F32,3126002.505,FALSE
H46-F33,2995962.746,FALSE
H46-F34,2784663.88,FALSE
H46-F35,3133065.999,FALSE
H46-F36,2776926.376,FALSE
H46-F37,2868503.288,FALSE
H46-F38,3089122.561,FALSE
H46-F39,3192930.379,FALSE
H46-F40,3200109.612,FALSE
H46-F41,3175099.74,FALSE
H46-F42,3246997.59,FALSE
H46-F43,3180805,FALSE
H46-F44,3164547.051,FALSE
H46-F45,3131769.039,FALSE
H46-F46,3532362.713,FALSE
H46-F47,3320328.563,FALSE
H46-F48,3298542.367,FALSE
H46-F49,3462337.114,FALSE
H46-F50,3105428.167,FALSE
H46-F51,3305725.004,FALSE
H46-F52,3249046.854,FALSE
H46-F53,3321094.484,FALSE
H46-F54,3571050.231,FALSE
H46-F55,3404290.519,FALSE
H46-M01,2799481.897,FALSE
H46-M02,2759766.343,FALSE
H46-M02,2706533.135,FALSE
H46-M03,2710219.768,FALSE
H46-M04,2605411.146,FALSE
H46-M04,3079352.814,FALSE
H46-M05,2646692.583,FALSE
H46-M06,2596771.558,FALSE
H46-M07,2709886.167,FALSE
H46-M08,2807290.887,FALSE
H46-M09,2599362.073,FALSE
H46-M10,2922842.826,FALSE
H46-M11,2827439.714,FALSE
H46-M12,2513347.449,FALSE
H46-M13,2834734.685,FALSE
H46-M14,2723230.212,FALSE
H46-M15,2722549.393,FALSE
H46-M16,2715213.573,FALSE
H46-M17,2685853.27,FALSE
H46-M18,2861531.706,FALSE
H46-M19,2620589.997,FALSE
H46-M20,2583546.656,FALSE
H46-M21,2627738.593,FALSE
H46-M22,2694356.694,FALSE
H46-M23,2682680.655,FALSE
H46-M24,2772160.646,FALSE
H46-M25,2616522.106,FALSE
H46-M26,2536808.458,FALSE
H46-M27,2799185.741,FALSE
H46-M28,2838295.366,FALSE
H46-M29,2815600.278,FALSE
H46-M30,2871257.2,FALSE
H46-M31,2700991.272,FALSE
H46-M32,2554468.893,FALSE
H46-M33,2491571.466,FALSE
H46-M34,2712177.122,FALSE
H46-M35,2565967.92,FALSE
H46-M36,2531521.902,FALSE
H46-M37,2643142.114,FALSE
H46-M38,2588775.343,FALSE
H46-M39,2554261.244,FALSE
H46-M40,2748073.283,FALSE
H46-M41,2608250.16,FALSE
H46-M42,2500228.074,FALSE
H46-M43,2483183.78,FALSE
H46-M44,2876073.991,FALSE
H46-M45,2603269.972,FALSE
H46-M46,2541155.485,FALSE
H46-M47,2577191.215,FALSE
H46-M48,2715942.049,FALSE
H46-M49,2455688.92,FALSE
H46-M50,2551874.974,FALSE
H46-M51,2720139.295,FALSE
H46-M52,2794505.113,FALSE
H46-M53,2734266.282,FALSE
H46-M54,2950620.226,FALSE
H46-M55,2648030.392,FALSE
H46-M56,2927012.84,FALSE
L04-F01,2773117.196,FALSE
L04-F01,2439645.43,FALSE
L04-F02,2668090.712,FALSE
L04-F02,3122295.448,FALSE
L04-F03,2644289.293,FALSE
L04-F03,3104635.013,FALSE
L04-F04,2577068.667,FALSE
L04-F04,3237878.025,FALSE
L04-F05,2603967.811,FALSE
L04-F05,2910217.045,FALSE
L04-F06,2363322.259,FALSE
L04-F06,3059908.634,FALSE
L04-F07,2592305.388,FALSE
L04-F07,2998811.972,FALSE
L04-F08,2912548.849,FALSE
L04-F08,3088176.223,FALSE
L04-F09,2577347.803,FALSE
L04-F09,3057750.439,FALSE
L04-F10,2674418.921,FALSE
L04-F10,2927271.551,FALSE
L04-F11,2934978.418,FALSE
L04-F12,3189005.46,FALSE
L04-F13,3044001.307,FALSE
L04-F14,2824651.761,FALSE
L04-F15,2845903.514,FALSE
L04-F16,3203254.994,FALSE
L04-F17,3189447.992,FALSE
L04-F18,2981716.616,FALSE
L04-F19,3172172.22,FALSE
L04-F20,3174139.786,FALSE
L04-F21,3153783.309,FALSE
L04-F22,3096158.821,FALSE
L04-F23,3247729.47,FALSE
L04-F24,3207384.159,FALSE
L04-F25,3104195.885,FALSE
L04-F26,3152714.424,FALSE
L04-F27,3201202.326,FALSE
L04-F28,3234051.824,FALSE
L04-F29,3186040.495,FALSE
L04-F30,3262955.978,FALSE
L04-F31,3335514.222,FALSE
L04-F32,2983142.931,FALSE
L04-F33,3043289.852,FALSE
L04-F34,3086967.77,FALSE
L04-F35,3233217.821,FALSE
L04-F36,3149854.986,FALSE
L04-F37,2745945.725,FALSE
L04-F38,2865514.495,FALSE
L04-F39,3149671.165,FALSE
L04-F40,3151856.592,FALSE
L04-F41,3220064.405,FALSE
L04-F42,3121069.975,FALSE
L04-F43,3037972.658,FALSE
L04-F44,3041887.365,FALSE
L04-F45,3107572.745,FALSE
L04-F46,3160846.802,FALSE
L04-F47,3226698.983,FALSE
L04-F48,3107698.697,FALSE
L04-F49,3086542.258,FALSE
L04-F50,3076520.608,FALSE
L04-F52,3140640.106,FALSE
L04-F53,3035368.527,FALSE
L04-F54,3187398.728,FALSE
L04-F55,3268793.998,FALSE
L04-M01,2221449.871,FALSE
L04-M01,2567155.948,FALSE
L04-M02,2363172.479,FALSE
L04-M02,2595729.906,FALSE
L04-M03,2378409.199,FALSE
L04-M03,2715056.985,FALSE
L04-M04,2457237.783,FALSE
L04-M04,2398860.99,FALSE
L04-M05,2177291.976,FALSE
L04-M05,2620767.01,FALSE
L04-M06,2239539.222,FALSE
L04-M06,2640769.461,FALSE
L04-M07,2470146.104,FALSE
L04-M07,2916855.026,FALSE
L04-M08,2127227.979,FALSE
L04-M08,2754163.206,FALSE
L04-M09,2194526.899,FALSE
L04-M09,2682769.162,FALSE
L04-M10,2306010.948,FALSE
L04-M10,2810235.427,FALSE
L04-M11,2753427.922,FALSE
L04-M12,2595086.532,FALSE
L04-M13,2679177.843,FALSE
L04-M14,2713194.946,FALSE
L04-M15,2867771.408,FALSE
L04-M16,2757080.514,FALSE
L04-M17,2705872.741,FALSE
L04-M18,2561801.31,FALSE
L04-M19,2723465.094,FALSE
L04-M20,2676549.884,FALSE
L04-M21,2686632.807,FALSE
L04-M22,2814303.318,FALSE
L04-M23,2693114.201,FALSE
L04-M24,2786699.528,FALSE
L04-M25,2696974.442,FALSE
L04-M26,2592036.465,FALSE
L04-M27,2749360.031,FALSE
L04-M28,2854583.952,FALSE
L04-M29,2894629.703,FALSE
L04-M30,2886691.358,FALSE
L04-M31,2585789.954,FALSE
L04-M32,2740584.279,FALSE
L04-M33,2733268.883,FALSE
L04-M34,2857933.579,FALSE
L04-M35,2802208.576,FALSE
L04-M36,2680335.235,FALSE
L04-M37,2808502.744,FALSE
L04-M38,2919118.748,FALSE
L04-M39,2740179.191,FALSE
L04-M40,2537019.512,FALSE
L04-M41,2722556.202,FALSE
L04-M42,2781692.107,FALSE
L04-M43,2673894.691,FALSE
L04-M44,2917467.763,FALSE
L04-M45,2484313.939,FALSE
L04-M46,2641324.328,FALSE
L04-M47,2766397.516,FALSE
L04-M48,2473390.204,FALSE
L04-M49,2881888.182,FALSE
L04-M50,2770247.546,FALSE
L04-M52,2693083.564,FALSE
L04-M54,2898309.527,FALSE
L09-F01,2256447.352,FALSE
L09-F01,2924221.484,FALSE
L09-F02,3139373.783,FALSE
L09-F02,3190690.486,FALSE
L09-F03,3205889.762,FALSE
L09-F03,3013235.114,FALSE
L09-F05,3324270.503,FALSE
L09-F05,3283833.281,FALSE
L09-F08,3101986.629,FALSE
L09-F08,2980630.71,FALSE
L09-F09,2886013.943,FALSE
L09-F09,2918431.122,FALSE
L09-F11,2920786.754,FALSE
L09-F12,3035753.19,FALSE
L09-F13,2989617.516,FALSE
L09-F14,3045025.939,FALSE
L09-F15,2930243.325,FALSE
L09-F16,3030078.566,FALSE
L09-F17,2829036.233,FALSE
L09-F18,2923850.438,FALSE
L09-F19,2895085.851,FALSE
L09-F20,2581868.439,FALSE
L09-F21,2879038.956,FALSE
L09-F22,2932588.745,FALSE
L09-F23,2940833.458,FALSE
L09-F24,2871121.036,FALSE
L09-F25,2981318.337,FALSE
L09-F26,3184478.016,FALSE
L09-F27,3089803.38,FALSE
L09-F28,3031596.792,FALSE
L09-F29,2850669.245,FALSE
L09-F30,2773066.135,FALSE
L09-F31,2994199.425,FALSE
L09-F32,2889278.468,FALSE
L09-F33,3107988.045,FALSE
L09-F34,3002120.75,FALSE
L09-F35,2909543.035,FALSE
L09-F36,2843374.273,FALSE
L09-F37,2962537.956,FALSE
L09-F38,3094504.432,FALSE
L09-F39,2989008.183,FALSE
L09-F40,3031685.298,FALSE
L09-F41,3081007.203,FALSE
L09-F42,3195272.396,FALSE
L09-F43,2951457.633,FALSE
L09-F44,2935264.362,FALSE
L09-F45,2933116.379,FALSE
L09-F46,2958194.333,FALSE
L09-F47,3099726.311,FALSE
L09-F48,2936775.779,FALSE
L09-F49,2350305.007,FALSE
L09-F50,3242950.123,FALSE
L09-F51,3034163.478,FALSE
L09-F52,3144653.531,FALSE
L09-F53,3050550.782,FALSE
L09-F54,3248154.982,FALSE
L09-F55,3268072.33,FALSE
L09-F56,2987483.15,FALSE
L09-F57,3447835.678,FALSE
L09-F58,3043902.588,FALSE
L09-F59,3181530.072,FALSE
L09-F60,3366099.999,FALSE
L09-F61,3026480.44,FALSE
L09-F62,3174841.029,FALSE
L09-F63,3139915.034,FALSE
L09-F64,3019348.865,FALSE
L09-M01,2675923.53,FALSE
L09-M01,2711057.175,FALSE
L09-M02,2699200.719,FALSE
L09-M02,2766564.317,FALSE
L09-M03,2423496.412,FALSE
L09-M03,2584271.728,FALSE
L09-M04,2676811.999,FALSE
L09-M04,2698741.166,FALSE
L09-M05,2591147.996,FALSE
L09-M05,2679936.956,FALSE
L09-M06,2753158.998,FALSE
L09-M06,2681809.207,FALSE
L09-M07,2718961.479,FALSE
L09-M07,2954351.112,FALSE
L09-M08,2649494.152,FALSE
L09-M08,2635819.91,FALSE
L09-M09,2716867.962,FALSE
L09-M09,2732567.639,FALSE
L09-M10,2458422.407,FALSE
L09-M10,2684631.201,FALSE
L09-M11,2704960.444,FALSE
L09-M12,2739852.399,FALSE
L09-M13,2733524.189,FALSE
L09-M14,2659604.308,FALSE
L09-M15,2595195.463,FALSE
L09-M16,2756672.022,FALSE
L09-M17,2550326.112,FALSE
L09-M18,2763378.086,FALSE
L09-M19,2744117.727,FALSE
L09-M20,2681482.414,FALSE
L09-M21,2693212.919,FALSE
L09-M22,2594729.102,FALSE
L09-M23,2631231.192,FALSE
L09-M24,2716146.294,FALSE
L09-M25,2678554.894,FALSE
L09-M26,2620712.545,FALSE
L09-M27,2546792.663,FALSE
L09-M28,2676883.485,FALSE
L09-M29,2641392.41,FALSE
L09-M30,2852204.491,FALSE
L09-M31,2752280.742,FALSE
L09-M32,2833124.549,FALSE
L09-M33,2638737.218,FALSE
L09-M34,2707819.883,FALSE
L09-M35,2870664.887,FALSE
L09-M36,2642045.996,FALSE
L09-M37,2495921.896,FALSE
L09-M38,2693223.131,FALSE
L09-M39,2758459.171,FALSE
L09-M41,2671654.798,FALSE
L09-M43,2678371.073,FALSE
L09-M44,2852412.14,FALSE
L09-M442,2750149.78,FALSE
L09-M45,2616593.592,FALSE
L09-M46,2731195.79,FALSE
L09-M47,2492296.537,FALSE
L09-M48,2602030.882,FALSE
L09-M49,2567179.777,FALSE
L09-M52,2479640.119,FALSE
L09-M53,2473414.033,FALSE
L09-M54,2452475.456,FALSE
L09-M55,2414349.614,FALSE
L29-F01,2944077.559,FALSE
L29-F01,2784663.88,FALSE
L29-F02,3238923.081,FALSE
L29-F02,3095123.977,FALSE
L29-F03,3091767.541,FALSE
L29-F03,2985004.97,FALSE
L29-F04,3031879.332,FALSE
L29-F05,2916361.433,FALSE
L29-F06,2849753.544,FALSE
L29-F06,2726290.492,FALSE
L29-F07,2978666.549,FALSE
L29-F07,2999594.913,FALSE
L29-F08,3092087.526,FALSE
L29-F09,2971705.178,FALSE
L29-F10,3087158.399,FALSE
L29-F10,3134934.846,FALSE
L29-F11,2848425.947,FALSE
L29-F11,2973039.583,FALSE
L29-F12,2963943.846,FALSE
L29-F12,2816468.322,FALSE
L29-F13,2952914.584,FALSE
L29-F13,2934110.374,FALSE
L29-F14,3028311.842,FALSE
L29-F14,2796700.753,FALSE
L29-F15,3177853.651,FALSE
L29-F15,3029976.444,FALSE
L29-F16,2903255.675,FALSE
L29-F16,2869521.112,FALSE
L29-F17,2909662.178,FALSE
L29-F17,2786890.157,FALSE
L29-F18,3103075.939,FALSE
L29-F18,3080111.927,FALSE
L29-F19,2905046.228,FALSE
L29-F20,2884795.278,FALSE
L29-F20,2751970.97,FALSE
L29-F22,3044614.044,FALSE
L29-F22,3029884.533,FALSE
L29-F23,3025336.665,FALSE
L29-F23,2978533.789,FALSE
L29-F24,2984426.274,FALSE
L29-F24,2847016.653,FALSE
L29-F25,2984810.937,FALSE
L29-F25,2942961.016,FALSE
L29-F26,3039055.16,FALSE
L29-F26,2953520.513,FALSE
L29-F27,3055844.147,FALSE
L29-F27,2991724.65,FALSE
L29-F28,2972035.375,FALSE
L29-F28,2979395.025,FALSE
L29-F29,2929453.575,FALSE
L29-F29,2907538.024,FALSE
L29-F30,2972031.971,FALSE
L29-F30,2969901.009,FALSE
L29-F31,2709899.783,FALSE
L29-F32,2854730.328,FALSE
L29-F32,2810708.596,FALSE
L29-F33,3060558.816,FALSE
L29-F33,3112164.867,FALSE
L29-F33,3014331.232,FALSE
L29-F34,2891674.95,FALSE
L29-F34,2836743.1,FALSE
L29-F35,2918029.439,FALSE
L29-F36,2963562.588,FALSE
L29-F37,2931281.573,FALSE
L29-F38,2914465.353,FALSE
L29-F39,2875008.51,FALSE
L29-F40,2963239.199,FALSE
L29-F41,2741397.857,FALSE
L29-F42,3037942.021,FALSE
L29-F43,2974540.788,FALSE
L29-F44,3118898.163,FALSE
L29-F45,3052926.839,FALSE
L29-F46,3212796.667,FALSE
L29-F48,3021517.272,FALSE
L29-F49,2891184.761,FALSE
L29-F50,3085398.483,FALSE
L29-F51,2869708.337,FALSE
L29-F52,3086208.657,FALSE
L29-F53,2983588.867,FALSE
L29-M01,2432925.75,FALSE
L29-M02,2418138.37,FALSE
L29-M03,2491156.166,FALSE
L29-M04,2559629.499,FALSE
L29-M05,2746694.626,FALSE
L29-M06,2584601.925,FALSE
L29-M07,2701566.564,FALSE
L29-M08,2556783.677,FALSE
L29-M09,2227012.159,FALSE
L29-M13,2691609.591,FALSE
L29-M14,2589551.477,FALSE
L29-M15,2794787.653,FALSE
L29-M19,2487003.173,FALSE
L29-M19,2321485.955,FALSE
L29-M20,2312751.052,FALSE
L29-M20,2290842.309,FALSE
L29-M21,2462034.15,FALSE
L29-M21,2441824.049,FALSE
L29-M22,2412307.158,FALSE
L29-M22,2317312.537,FALSE
L29-M23,2197760.788,FALSE
L29-M24,2396733.432,FALSE
L29-M24,2396382.811,FALSE
L29-M25,2446698.711,FALSE
L29-M25,2405669.177,FALSE
L29-M26,2451038.929,FALSE
L29-M26,2446123.419,FALSE
L29-M27,2310463.501,FALSE
L29-M27,2272695.089,FALSE
L29-M28,2629447.448,FALSE
L29-M28,2594695.061,FALSE
L29-M29,2633168.121,FALSE
L29-M29,2558077.232,FALSE
L29-M30,2564994.349,FALSE
L29-M30,2551095.437,FALSE
L29-M31,2405175.583,FALSE
L29-M31,2392965.101,FALSE
L29-M32,2360878.12,FALSE
L29-M32,2370048.747,FALSE
L29-M33,2805370.978,FALSE
L29-M34,2691303.223,FALSE
L29-M35,2699129.233,FALSE
L29-M36,2452860.119,FALSE
L29-M37,2554216.991,FALSE
L29-M38,2224084.639,FALSE
L29-M39,2564075.244,FALSE
L29-M40,2520302.011,FALSE
L29-M41,2545785.052,FALSE
L29-M42,2740546.834,FALSE
L29-M43,2740962.133,FALSE
L29-M44,2764457.183,FALSE
L29-M45,2626969.268,FALSE
L29-M46,2561174.957,FALSE
L29-M47,2529023.298,FALSE
L29-M48,2417719.666,FALSE
L29-M49,2671229.286,FALSE
L29-M50,2566584.061,FALSE
L29-M51,2633552.784,FALSE
L29-M52,2553937.855,FALSE
L30-F01,3050251.222,FALSE
L30-F01,3342056.889,FALSE
L30-F02,3023723.125,FALSE
L30-F02,2985127.517,FALSE
L30-F03,2730858.785,FALSE
L30-F03,3152050.626,FALSE
L30-F04,3104692.883,FALSE
L30-F04,3250122.547,FALSE
L30-F05,3016421.345,FALSE
L30-F05,3135156.112,FALSE
L30-F06,3016033.278,FALSE
L30-F06,3211720.973,FALSE
L30-F07,3108668.863,FALSE
L30-F07,2880662.709,FALSE
L30-F09,3086273.335,FALSE
L30-F11,2731175.365,FALSE
L30-F12,3110391.335,FALSE
L30-F13,3014467.396,FALSE
L30-F14,2934774.172,FALSE
L30-F15,3042540.951,FALSE
L30-F16,3123864.735,FALSE
L30-F17,3017248.54,FALSE
L30-F18,3002352.228,FALSE
L30-F19,3068003.567,FALSE
L30-F20,3173367.057,FALSE
L30-F21,2732210.21,FALSE
L30-F22,3022143.625,FALSE
L30-F23,3009759.535,FALSE
L30-F24,3040086.6,FALSE
L30-F25,2732676.57,FALSE
L30-F26,3020506.257,FALSE
L30-F27,3049648.698,FALSE
L30-F29,2887290.478,FALSE
L30-F30,2565617.298,FALSE
L30-F31,3072401.656,FALSE
L30-F31,3061501.75,FALSE
L30-F32,2774666.058,FALSE
L30-F32,2846335.834,FALSE
L30-F33,3280500.674,FALSE
L30-F33,3131105.241,FALSE
L30-F34,2879838.918,FALSE
L30-F34,2975653.926,FALSE
L30-F35,3145736.033,FALSE
